site,date_observed,genus,species,id,leaf_breaking_bud_observed,leaf_breaking_bud_intensity,leaf_observed,leaf_intensity,leaf_iNocreasiNog_size_observed,leaf_increasing_size_intensity,leaf_color_observed,leaf_color_intensity,leaf_falliNog_observed,flower_buds_observed,flower_buds_intensity,flower_opeNo_observed,flower_open_intensity,flower_pollen_release_observed,flower_pollen_release_intensity,fruit_observed,fruit_intensity,fruit_ripe_observed,fruit_ripe_intensity,fruit_drop_observed,fruit_drop_intensity,notes_observer,notes_entry,year,num_records
Oak Collection,3/23/2017,Quercus,marilandica,305-94*2,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,162
Oak Collection,3/23/2017,Quercus,marilandica,362-96*7,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,163
Oak Collection,3/23/2017,Quercus,montana,657-33*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,164
Oak Collection,3/23/2017,Quercus,muehlenbergii,215-91*2,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,165
Oak Collection,3/23/2017,Quercus,muehlenbergii,704-46*2,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,166
Oak Collection,3/23/2017,Quercus,muehlenbergii,704-46*3,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,167
Oak Collection,3/23/2017,Quercus,robur,21-2012*2,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,168
Oak Collection,3/23/2017,Quercus,rubra,354-37*1,N,0,No,0,No,0,No,0,No,Yes,10-Mar,No,0,N,none,No,0,No,0,No,0,High tree,,2017,169
Oak Collection,3/23/2017,Quercus,rubra,466-37*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,High tree,,2017,170
Oak Collection,3/23/2017,Quercus,stellata,212-91*2,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,171
Oak Collection,3/23/2017,Quercus,stellata,212-91*3,N,0,No,0,No,0,No,0,Yes,Yes,101-1000,Yes,25-49,N,none,No,0,No,0,No,0,,,2017,172
Oak Collection,3/23/2017,Quercus,velutina,185-92*2,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,173
Oak Collection,3/23/2017,Quercus,velutina,185-92*4,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,174
Oak Collection,3/23/2017,Quercus,velutina,185-92*5,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,175
Oak Collection,3/24/2017,Quercus,alba,304-94*1,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,176
Oak Collection,3/24/2017,Quercus,alba,684-33*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,177
Oak Collection,3/24/2017,Quercus,ellipsoidalis,204-92*1,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,178
Oak Collection,3/24/2017,Quercus,gambelii,145-75*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,179
Oak Collection,3/24/2017,Quercus,gambelii,145-75*2,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,180
Oak Collection,3/24/2017,Quercus,gambelii,145-75*8,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,181
Oak Collection,3/24/2017,Quercus,lyrata,1133-2004*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,182
Oak Collection,3/24/2017,Quercus,michauxii,539-96*3,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,183
Oak Collection,3/24/2017,Quercus,michauxii,539-96*5,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,184
Oak Collection,3/24/2017,Quercus,prinoides,742-51*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,185
Oak Collection,3/24/2017,Quercus,prinoides,768-54*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,186
Oak Collection,3/24/2017,Quercus,robur,180-93*8,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,187
Oak Collection,3/24/2017,Quercus,stellata,210-91*2,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,188
Oak Collection,3/24/2017,Quercus,subfalcata,656-32*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,189
Oak Collection,3/27/2017,Quercus,bicolor,135-U*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,190
Oak Collection,3/27/2017,Quercus,coccinea,1173-2004*4,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,191
Oak Collection,3/27/2017,Quercus,coccinea,1173-2004*5,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,192
Oak Collection,3/27/2017,Quercus,coccinea,435-2004*1,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,193
Oak Collection,3/27/2017,Quercus,ellipsoidalis,437-2004*3,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,194
Oak Collection,3/27/2017,Quercus,georgiana,49-2002*3,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,195
Oak Collection,3/27/2017,Quercus,georgiana,49-2002*4,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,196
Oak Collection,3/27/2017,Quercus,georgiana,49-2002*5,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,197
Oak Collection,3/27/2017,Quercus,imbricaria,1183-2004*1,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,198
Oak Collection,3/27/2017,Quercus,lobata,526-2000*4,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,199
Oak Collection,3/27/2017,Quercus,lyrata,517-2000*2,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,200
Oak Collection,3/27/2017,Quercus,macrocarpa,597-2001*2,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,201
Oak Collection,3/27/2017,Quercus,macrocarpa,696-2006*8,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,202
Oak Collection,3/27/2017,Quercus,marilandica,1134-2004*5,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,203
Oak Collection,3/27/2017,Quercus,michauxii,645-48*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,204
Oak Collection,3/27/2017,Quercus,montana,602-2000*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,205
Oak Collection,3/27/2017,Quercus,montana,606-2000*4,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,206
Oak Collection,3/27/2017,Quercus,palustris,1164-22*6,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,207
Oak Collection,3/27/2017,Quercus,palustris,573-40*7,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,208
Oak Collection,3/27/2017,Quercus,palustris,77-72*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,209
Oak Collection,3/27/2017,Quercus,petraea,258-2004*3,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,210
Oak Collection,3/27/2017,Quercus,petraea,498-2005*3,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,211
Oak Collection,3/27/2017,Quercus,pyrenaica,200-99*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,212
Oak Collection,3/27/2017,Quercus,rubra,64-92*1,N,0,No,0,No,0,No,0,Yes,Yes,10,Yes,25-49,?,,No,0,No,0,No,0,,,2017,213
Oak Collection,3/27/2017,Quercus,shumardii,10-2008*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,214
Oak Collection,3/27/2017,Quercus,shumardii,1513-35*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,215
Oak Collection,3/27/2017,Quercus,shumardii,575-40*2,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,216
Oak Collection,3/31/2017,Quercus,alba,134-U*60,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,217
Oak Collection,3/31/2017,Quercus,alba,304-94*1,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,218
Oak Collection,3/31/2017,Quercus,alba,684-33*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,219
Oak Collection,3/31/2017,Quercus,bicolor,214-91*2,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,220
Oak Collection,3/31/2017,Quercus,bicolor,214-91*3,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,221
Oak Collection,3/31/2017,Quercus,dalechampii,286-97*2,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,222
Oak Collection,3/31/2017,Quercus,dalechampii,286-97*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,223
Oak Collection,3/31/2017,Quercus,ellipsoidalis,204-92*1,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,224
Oak Collection,3/31/2017,Quercus,ellipsoidalis,204-92*4,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,225
Oak Collection,3/31/2017,Quercus,gambelii,145-75*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,226
Oak Collection,3/31/2017,Quercus,gambelii,145-75*2,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,227
Oak Collection,3/31/2017,Quercus,gambelii,145-75*8,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,228
Oak Collection,3/31/2017,Quercus,hartwissiana,27-95*3,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,229
Oak Collection,3/31/2017,Quercus,hartwissiana,27-95*5,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,230
Oak Collection,3/31/2017,Quercus,ilicifolia,260-93*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,231
Oak Collection,3/31/2017,Quercus,ilicifolia,260-93*2,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,232
Oak Collection,3/31/2017,Quercus,imbricaria,1512-35*2,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,High tree,,2017,233
Oak Collection,3/31/2017,Quercus,imbricaria,523-32*1,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,234
Oak Collection,3/31/2017,Quercus,lyrata,1133-2004*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,235
Oak Collection,3/31/2017,Quercus,lyrata,179-95*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,236
Oak Collection,3/31/2017,Quercus,macrocarpa,2390-26*1,N,0,No,0,No,0,No,0,No,?,10-Mar,No,0,N,none,No,0,No,0,No,0,,,2017,237
Oak Collection,3/31/2017,Quercus,marilandica,305-94*2,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,238
Oak Collection,3/31/2017,Quercus,marilandica,362-96*7,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,239
Oak Collection,3/31/2017,Quercus,michauxii,539-96*3,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,240
Oak Collection,3/31/2017,Quercus,michauxii,539-96*5,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,241
Oak Collection,3/31/2017,Quercus,montana,657-33*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,242
Oak Collection,3/31/2017,Quercus,muehlenbergii,215-91*2,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,243
Oak Collection,3/31/2017,Quercus,muehlenbergii,704-46*2,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,244
Oak Collection,3/31/2017,Quercus,muehlenbergii,704-46*3,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,245
Oak Collection,3/31/2017,Quercus,petraea,20-2012*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,246
Oak Collection,3/31/2017,Quercus,phellos,109-74*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,No tag,,2017,247
Oak Collection,3/31/2017,Quercus,prinoides,365-2007*3,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,No tag,,2017,248
Oak Collection,3/31/2017,Quercus,prinoides,742-51*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,249
Oak Collection,3/31/2017,Quercus,prinoides,768-54*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,250
Oak Collection,3/31/2017,Quercus,robur,180-93*8,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,251
Oak Collection,3/31/2017,Quercus,robur,21-2012*2,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,252
Oak Collection,3/31/2017,Quercus,robur,400-2009*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,253
Oak Collection,3/31/2017,Quercus,rubra,354-37*1,N,0,No,0,No,0,No,0,No,?,10-Mar,No,0,N,none,No,0,No,0,No,0,High tree,,2017,254
Oak Collection,3/31/2017,Quercus,rubra,466-37*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,High tree,,2017,255
Oak Collection,3/31/2017,Quercus,stellata,210-91*2,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,256
Oak Collection,3/31/2017,Quercus,stellata,212-91*2,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,257
Oak Collection,3/31/2017,Quercus,stellata,212-91*3,N,0,No,0,No,0,No,0,Yes,Yes,101-1000,Yes,25-49,N,none,No,0,No,0,No,0,,,2017,258
Oak Collection,3/31/2017,Quercus,subfalcata,656-32*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,259
Oak Collection,3/31/2017,Quercus,velutina,185-92*2,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,260
Oak Collection,3/31/2017,Quercus,velutina,185-92*4,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,261
Oak Collection,3/31/2017,Quercus,velutina,185-92*5,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,262
Oak Collection,4/3/2017,Quercus,bicolor,135-U*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,263
Oak Collection,4/3/2017,Quercus,coccinea,1173-2004*4,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,264
Oak Collection,4/3/2017,Quercus,coccinea,1173-2004*5,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,265
Oak Collection,4/3/2017,Quercus,coccinea,435-2004*1,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,266
Oak Collection,4/3/2017,Quercus,ellipsoidalis,437-2004*3,N,0,No,0,No,0,No,0,No,Yes,11-100,Yes,25-49,?,,No,0,No,0,No,0,,,2017,267
Oak Collection,4/3/2017,Quercus,georgiana,49-2002*3,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,268
Oak Collection,4/3/2017,Quercus,georgiana,49-2002*4,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,269
Oak Collection,4/3/2017,Quercus,georgiana,49-2002*5,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,270
Oak Collection,4/3/2017,Quercus,imbricaria,1183-2004*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,271
Oak Collection,4/3/2017,Quercus,lobata,526-2000*4,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,272
Oak Collection,4/3/2017,Quercus,lyrata,517-2000*2,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,273
Oak Collection,4/3/2017,Quercus,macrocarpa,597-2001*2,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,274
Oak Collection,4/3/2017,Quercus,macrocarpa,696-2006*8,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,275
Oak Collection,4/3/2017,Quercus,marilandica,1134-2004*5,Y,11-100,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,276
Oak Collection,4/3/2017,Quercus,michauxii,645-48*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,277
Oak Collection,4/3/2017,Quercus,montana,602-2000*1,Y,11-100,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,278
Oak Collection,4/3/2017,Quercus,montana,606-2000*4,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,279
Oak Collection,4/3/2017,Quercus,palustris,1164-22*6,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,280
Oak Collection,4/3/2017,Quercus,palustris,573-40*7,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,281
Oak Collection,4/3/2017,Quercus,palustris,77-72*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,282
Oak Collection,4/3/2017,Quercus,petraea,20-2012*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,283
Oak Collection,4/3/2017,Quercus,petraea,258-2004*3,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,284
Oak Collection,4/3/2017,Quercus,petraea,498-2005*3,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,285
Oak Collection,4/3/2017,Quercus,pyrenaica,200-99*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,286
Oak Collection,4/3/2017,Quercus,robur,400-2009*1,Y,11-100,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,287
Oak Collection,4/3/2017,Quercus,rubra,64-92*1,N,0,No,0,No,0,No,0,Yes,Yes,101-1000,Yes,>95,?,,No,0,No,0,No,0,,,2017,288
Oak Collection,4/3/2017,Quercus,shumardii,10-2008*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,289
Oak Collection,4/3/2017,Quercus,shumardii,1513-35*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,290
Oak Collection,4/3/2017,Quercus,shumardii,575-40*2,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,291
Oak Collection,4/7/2017,Quercus,montana,657-33*1,Y,>10000,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,292
Oak Collection,4/7/2017,Quercus,rubra,466-37*1,Y,1001-10000,,,,,,,,No,0,No,0,N,none,No,0,No,0,No,0,High tree,,2017,293
Oak Collection,4/7/2017,Quercus,macrocarpa,2390-26*1,Y,101-1000,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,294
Oak Collection,4/7/2017,Quercus,rubra,354-37*1,Y,>10000,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,295
Oak Collection,4/7/2017,Quercus,ilicifolia,260-93*1,Y,101-1000,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,296
Oak Collection,4/7/2017,Quercus,ilicifolia,260-93*2,Y,101-1000,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,297
Oak Collection,4/7/2017,Quercus,velutina,185-92*4,Y,1001-10000,No,0,No,0,No,0,No,Yes,,No,0,N,none,No,0,No,0,No,0,,,2017,298
Oak Collection,4/7/2017,Quercus,velutina,185-92*5,Y,1001-10000,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,299
Oak Collection,4/7/2017,Quercus,alba,134-U*60,Y,>10000,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,300
Oak Collection,4/7/2017,Quercus,ellipsoidalis,204-92*4,Y,11-100,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,301
Oak Collection,4/7/2017,Quercus,robur,21-2012*2,Y,10-Mar,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,302
Oak Collection,4/7/2017,Quercus,velutina,185-92*2,Y,1001-10000,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,303
Oak Collection,4/7/2017,Quercus,dalechampii,286-97*1,Y,1001-10000,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,304
Oak Collection,4/7/2017,Quercus,dalechampii,286-97*2,Y,1001-10000,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,305
Oak Collection,4/7/2017,Quercus,marilandica,305-94*2,Y,101-1000,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,306
Oak Collection,4/7/2017,Quercus,prinoides,365-2007*3,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,No tag,,2017,307
Oak Collection,4/7/2017,Quercus,lyrata,179-95*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,308
Oak Collection,4/7/2017,Quercus,ellipsoidalis,204-92*1,Y,1001-10000,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,309
Oak Collection,4/7/2017,Quercus,alba,684-33*1,Y,1001-10000,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,310
Oak Collection,4/7/2017,Quercus,prinoides,768-54*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,311
Oak Collection,4/7/2017,Quercus,prinoides,742-51*1,Y,11-100,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,312
Oak Collection,4/7/2017,Quercus,hartwissiana,27-95*3,Y,1001-10000,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,313
Oak Collection,4/7/2017,Quercus,hartwissiana,27-95*5,Y,1001-10000,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,314
Oak Collection,4/7/2017,Quercus,alba,304-94*1,Y,11-100,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,315
Oak Collection,4/7/2017,Quercus,muehlenbergii,215-91*2,Y,11-100,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,316
Oak Collection,4/7/2017,Quercus,phellos,109-74*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,No tag,,2017,317
Oak Collection,4/7/2017,Quercus,gambelii,145-75*2,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,318
Oak Collection,4/7/2017,Quercus,michauxii,539-96*3,Y,101-1000,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,319
Oak Collection,4/7/2017,Quercus,gambelii,145-75*1,N,0,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,320
Oak Collection,4/7/2017,Quercus,michauxii,539-96*5,Y,11-100,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,321
Oak Collection,4/7/2017,Quercus,gambelii,145-75*8,N,0,No,0,No,0,No,0,Yes,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,322
Oak Collection,4/7/2017,Quercus,subfalcata,656-32*1,Y,1001-10000,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,323
Oak Collection,4/7/2017,Quercus,stellata,212-91*2,Y,11-100,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,324
Oak Collection,4/7/2017,Quercus,stellata,212-91*3,Y,101-1000,No,0,No,0,No,0,Yes,Yes,1001-10000,Yes,25-49,N,none,No,0,No,0,No,0,flowers!,,2017,325
Oak Collection,4/7/2017,Quercus,marilandica,362-96*7,Y,101-1000,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,326
Oak Collection,4/7/2017,Quercus,muehlenbergii,704-46*2,Y,11-100,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,327
Oak Collection,4/7/2017,Quercus,muehlenbergii,704-46*3,Y,11-100,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,,,2017,328
Oak Collection,4/7/2017,Quercus,imbricaria,1512-35*2,Y,101-1000,No,0,No,0,No,0,No,No,0,No,0,N,none,No,0,No,0,No,0,High tree,,2017,329
