"","X","date_observed","genus","species","id","leaf_breaking_bud_observed","leaf_breaking_bud_intensity","leaf_observed","leaf_intensity","leaf_increasing_size_observed","leaf_increasing_size_intensity","leaf_color_observed","leaf_color_intensity","leaf_falling_observed","flower_buds_observed","flower_buds_intensity","flower_open_observed","flower_open_intensity","fruit_observed","fruit_intensity","fruit_ripe_observed","fruit_ripe_intensity","fruit_drop_observed","fruit_drop_intensity","notes_observer","notes_entry","month","date"
"155",155,"3/23/2017","Quercus","hartwissiana","27-95*5",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,23
"156",156,"3/23/2017","Quercus","ilicifolia","260-93*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,23
"157",157,"3/23/2017","Quercus","ilicifolia","260-93*2",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,23
"158",158,"3/23/2017","Quercus","imbricaria","1512-35*2",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,23
"159",159,"3/23/2017","Quercus","imbricaria","523-32*1",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,23
"160",160,"3/23/2017","Quercus","lyrata","179-95*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,23
"161",161,"3/23/2017","Quercus","macrocarpa","2390-26*1",0,"0",0,"0",0,"0",0,"0",0,1,"03-10",0,"0",0,"0",0,"0",0,"0","0","0",3,23
"162",162,"3/23/2017","Quercus","marilandica","305-94*2",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,23
"163",163,"3/23/2017","Quercus","marilandica","362-96*7",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,23
"164",164,"3/23/2017","Quercus","montana","657-33*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,23
"165",165,"3/23/2017","Quercus","muehlenbergii","215-91*2",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,23
"166",166,"3/23/2017","Quercus","muehlenbergii","704-46*2",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,23
"167",167,"3/23/2017","Quercus","muehlenbergii","704-46*3",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,23
"168",168,"3/23/2017","Quercus","robur","21-2012*2",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,23
"169",169,"3/23/2017","Quercus","rubra","354-37*1",0,"0",0,"0",0,"0",0,"0",0,1,"03-10",0,"0",0,"0",0,"0",0,"0","High tree","0",3,23
"170",170,"3/23/2017","Quercus","rubra","466-37*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","High tree","0",3,23
"171",171,"3/23/2017","Quercus","stellata","212-91*2",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,23
"172",172,"3/23/2017","Quercus","stellata","212-91*3",0,"0",0,"0",0,"0",0,"0",1,1,"101-1000",1,"25-49%",0,"0",0,"0",0,"0","0","0",3,23
"173",173,"3/23/2017","Quercus","velutina","185-92*2",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,23
"174",174,"3/23/2017","Quercus","velutina","185-92*4",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,23
"175",175,"3/23/2017","Quercus","velutina","185-92*5",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,23
"176",176,"3/24/2017","Quercus","alba","304-94*1",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,24
"177",177,"3/24/2017","Quercus","alba","684-33*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,24
"178",178,"3/24/2017","Quercus","ellipsoidalis","204-92*1",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,24
"179",179,"3/24/2017","Quercus","gambelii","145-75*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,24
"180",180,"3/24/2017","Quercus","gambelii","145-75*2",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,24
"181",181,"3/24/2017","Quercus","gambelii","145-75*8",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,24
"182",182,"3/24/2017","Quercus","lyrata","1133-2004*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,24
"183",183,"3/24/2017","Quercus","michauxii","539-96*3",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,24
"184",184,"3/24/2017","Quercus","michauxii","539-96*5",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,24
"185",185,"3/24/2017","Quercus","prinoides","742-51*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,24
"186",186,"3/24/2017","Quercus","prinoides","768-54*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,24
"187",187,"3/24/2017","Quercus","robur","180-93*8",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,24
"188",188,"3/24/2017","Quercus","stellata","210-91*2",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,24
"189",189,"3/24/2017","Quercus","subfalcata","656-32*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,24
"190",190,"3/27/2017","Quercus","bicolor","135-U*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,27
"191",191,"3/27/2017","Quercus","coccinea","1173-2004*4",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,27
"192",192,"3/27/2017","Quercus","coccinea","1173-2004*5",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,27
"193",193,"3/27/2017","Quercus","coccinea","435-2004*1",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,27
"194",194,"3/27/2017","Quercus","ellipsoidalis","437-2004*3",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,27
"195",195,"3/27/2017","Quercus","georgiana","49-2002*3",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,27
"196",196,"3/27/2017","Quercus","georgiana","49-2002*4",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,27
"197",197,"3/27/2017","Quercus","georgiana","49-2002*5",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,27
"198",198,"3/27/2017","Quercus","imbricaria","1183-2004*1",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,27
"199",199,"3/27/2017","Quercus","lobata","526-2000*4",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,27
"200",200,"3/27/2017","Quercus","lyrata","517-2000*2",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,27
"201",201,"3/27/2017","Quercus","macrocarpa","597-2001*2",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,27
"202",202,"3/27/2017","Quercus","macrocarpa","696-2006*8",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,27
"203",203,"3/27/2017","Quercus","marilandica","1134-2004*5",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,27
"204",204,"3/27/2017","Quercus","michauxii","645-48*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,27
"205",205,"3/27/2017","Quercus","montana","602-2000*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,27
"206",206,"3/27/2017","Quercus","montana","606-2000*4",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,27
"207",207,"3/27/2017","Quercus","palustris","1164-22*6",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,27
"208",208,"3/27/2017","Quercus","palustris","573-40*7",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,27
"209",209,"3/27/2017","Quercus","palustris","77-72*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,27
"210",210,"3/27/2017","Quercus","petraea","258-2004*3",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,27
"211",211,"3/27/2017","Quercus","petraea","498-2005*3",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,27
"212",212,"3/27/2017","Quercus","pyrenaica","200-99*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,27
"213",213,"3/27/2017","Quercus","rubra","64-92*1",0,"0",0,"0",0,"0",0,"0",1,1,"10",1,"25-49%",0,"0",0,"0",0,"0","0","0",3,27
"214",214,"3/27/2017","Quercus","shumardii","10-2008*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,27
"215",215,"3/27/2017","Quercus","shumardii","1513-35*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,27
"216",216,"3/27/2017","Quercus","shumardii","575-40*2",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,27
"217",217,"3/31/2017","Quercus","alba","134-U*60",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"218",218,"3/31/2017","Quercus","alba","304-94*1",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"219",219,"3/31/2017","Quercus","alba","684-33*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"220",220,"3/31/2017","Quercus","bicolor","214-91*2",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"221",221,"3/31/2017","Quercus","bicolor","214-91*3",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"222",222,"3/31/2017","Quercus","dalechampii","286-97*2",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"223",223,"3/31/2017","Quercus","dalechampii","286-97*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"224",224,"3/31/2017","Quercus","ellipsoidalis","204-92*1",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"225",225,"3/31/2017","Quercus","ellipsoidalis","204-92*4",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"226",226,"3/31/2017","Quercus","gambelii","145-75*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"227",227,"3/31/2017","Quercus","gambelii","145-75*2",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"228",228,"3/31/2017","Quercus","gambelii","145-75*8",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"229",229,"3/31/2017","Quercus","hartwissiana","27-95*3",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"230",230,"3/31/2017","Quercus","hartwissiana","27-95*5",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"231",231,"3/31/2017","Quercus","ilicifolia","260-93*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"232",232,"3/31/2017","Quercus","ilicifolia","260-93*2",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"233",233,"3/31/2017","Quercus","imbricaria","1512-35*2",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","High tree","0",3,31
"234",234,"3/31/2017","Quercus","imbricaria","523-32*1",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"235",235,"3/31/2017","Quercus","lyrata","1133-2004*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"236",236,"3/31/2017","Quercus","lyrata","179-95*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"237",237,"3/31/2017","Quercus","marilandica","305-94*2",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"238",238,"3/31/2017","Quercus","marilandica","362-96*7",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"239",239,"3/31/2017","Quercus","michauxii","539-96*3",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"240",240,"3/31/2017","Quercus","michauxii","539-96*5",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"241",241,"3/31/2017","Quercus","montana","657-33*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"242",242,"3/31/2017","Quercus","muehlenbergii","215-91*2",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"243",243,"3/31/2017","Quercus","muehlenbergii","704-46*2",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"244",244,"3/31/2017","Quercus","muehlenbergii","704-46*3",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"245",245,"3/31/2017","Quercus","petraea","20-2012*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"246",246,"3/31/2017","Quercus","phellos","109-74*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","No tag","0",3,31
"247",247,"3/31/2017","Quercus","prinoides","365-2007*3",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","No tag","0",3,31
"248",248,"3/31/2017","Quercus","prinoides","742-51*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"249",249,"3/31/2017","Quercus","prinoides","768-54*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"250",250,"3/31/2017","Quercus","robur","180-93*8",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"251",251,"3/31/2017","Quercus","robur","21-2012*2",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"252",252,"3/31/2017","Quercus","robur","400-2009*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"253",253,"3/31/2017","Quercus","rubra","354-37*1",0,"0",0,"0",0,"0",0,"0",0,NA,"03-10",0,"0",0,"0",0,"0",0,"0","High tree","0",3,31
"254",254,"3/31/2017","Quercus","rubra","466-37*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","High tree","0",3,31
"255",255,"3/31/2017","Quercus","stellata","210-91*2",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"256",256,"3/31/2017","Quercus","stellata","212-91*2",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"257",257,"3/31/2017","Quercus","stellata","212-91*3",0,"0",0,"0",0,"0",0,"0",1,1,"101-1000",1,"25-49%",0,"0",0,"0",0,"0","0","0",3,31
"258",258,"3/31/2017","Quercus","subfalcata","656-32*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"259",259,"3/31/2017","Quercus","velutina","185-92*2",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"260",260,"3/31/2017","Quercus","velutina","185-92*4",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"261",261,"3/31/2017","Quercus","velutina","185-92*5",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",3,31
"262",262,"4/3/2017","Quercus","bicolor","135-U*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,3
"263",263,"4/3/2017","Quercus","coccinea","1173-2004*4",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,3
"264",264,"4/3/2017","Quercus","coccinea","1173-2004*5",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,3
"265",265,"4/3/2017","Quercus","coccinea","435-2004*1",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,3
"266",266,"4/3/2017","Quercus","ellipsoidalis","437-2004*3",0,"0",0,"0",0,"0",0,"0",0,1,"11-100",1,"25-49%",0,"0",0,"0",0,"0","0","0",4,3
"267",267,"4/3/2017","Quercus","georgiana","49-2002*3",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,3
"268",268,"4/3/2017","Quercus","georgiana","49-2002*4",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,3
"269",269,"4/3/2017","Quercus","georgiana","49-2002*5",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,3
"270",270,"4/3/2017","Quercus","imbricaria","1183-2004*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,3
"271",271,"4/3/2017","Quercus","lobata","526-2000*4",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,3
"272",272,"4/3/2017","Quercus","lyrata","517-2000*2",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,3
"273",273,"4/3/2017","Quercus","macrocarpa","597-2001*2",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,3
"274",274,"4/3/2017","Quercus","macrocarpa","696-2006*8",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,3
"275",275,"4/3/2017","Quercus","marilandica","1134-2004*5",1,"11-100",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,3
"276",276,"4/3/2017","Quercus","michauxii","645-48*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,3
"277",277,"4/3/2017","Quercus","montana","602-2000*1",1,"11-100",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,3
"278",278,"4/3/2017","Quercus","montana","606-2000*4",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,3
"279",279,"4/3/2017","Quercus","palustris","1164-22*6",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,3
"280",280,"4/3/2017","Quercus","palustris","573-40*7",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,3
"281",281,"4/3/2017","Quercus","palustris","77-72*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,3
"282",282,"4/3/2017","Quercus","petraea","20-2012*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,3
"283",283,"4/3/2017","Quercus","petraea","258-2004*3",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,3
"284",284,"4/3/2017","Quercus","petraea","498-2005*3",0,"0",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,3
"285",285,"4/3/2017","Quercus","pyrenaica","200-99*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,3
"286",286,"4/3/2017","Quercus","robur","400-2009*1",1,"11-100",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,3
"287",287,"4/3/2017","Quercus","rubra","64-92*1",0,"0",0,"0",0,"0",0,"0",1,1,"101-1000",1,">95%",0,"0",0,"0",0,"0","0","0",4,3
"288",288,"4/3/2017","Quercus","shumardii","10-2008*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,3
"289",289,"4/3/2017","Quercus","shumardii","1513-35*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,3
"290",290,"4/3/2017","Quercus","shumardii","575-40*2",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,3
"291",291,"4/7/2017","Quercus","montana","657-33*1",1,">10000",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,7
"292",292,"4/7/2017","Quercus","rubra","466-37*1",1,"1001-10000",NA,"0",NA,"0",NA,"0",NA,0,"0",0,"0",0,"0",0,"0",0,"0","High tree","0",4,7
"293",293,"4/7/2017","Quercus","macrocarpa","2390-26*1",1,"101-1000",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,7
"294",294,"4/7/2017","Quercus","rubra","354-37*1",1,">10000",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,7
"295",295,"4/7/2017","Quercus","ilicifolia","260-93*1",1,"101-1000",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,7
"296",296,"4/7/2017","Quercus","ilicifolia","260-93*2",1,"101-1000",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,7
"297",297,"4/7/2017","Quercus","velutina","185-92*4",1,"1001-10000",0,"0",0,"0",0,"0",0,1,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,7
"298",298,"4/7/2017","Quercus","velutina","185-92*5",1,"1001-10000",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,7
"299",299,"4/7/2017","Quercus","alba","134-U*60",1,">10000",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,7
"300",300,"4/7/2017","Quercus","ellipsoidalis","204-92*4",1,"11-100",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,7
"301",301,"4/7/2017","Quercus","robur","21-2012*2",1,"03-10",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,7
"302",302,"4/7/2017","Quercus","velutina","185-92*2",1,"1001-10000",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,7
"303",303,"4/7/2017","Quercus","dalechampii","286-97*1",1,"1001-10000",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,7
"304",304,"4/7/2017","Quercus","dalechampii","286-97*2",1,"1001-10000",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,7
"305",305,"4/7/2017","Quercus","marilandica","305-94*2",1,"101-1000",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,7
"306",306,"4/7/2017","Quercus","prinoides","365-2007*3",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","No tag","0",4,7
"307",307,"4/7/2017","Quercus","lyrata","179-95*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,7
"308",308,"4/7/2017","Quercus","ellipsoidalis","204-92*1",1,"1001-10000",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,7
"309",309,"4/7/2017","Quercus","alba","684-33*1",1,"1001-10000",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,7
"310",310,"4/7/2017","Quercus","prinoides","768-54*1",0,"0",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,7
"311",311,"4/7/2017","Quercus","prinoides","742-51*1",1,"11-100",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,7
"312",312,"4/7/2017","Quercus","hartwissiana","27-95*3",1,"1001-10000",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,7
"313",313,"4/7/2017","Quercus","hartwissiana","27-95*5",1,"1001-10000",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,7
"314",314,"4/7/2017","Quercus","alba","304-94*1",1,"11-100",0,"0",0,"0",0,"0",1,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,7
"315",315,"4/7/2017","Quercus","muehlenbergii","215-91*2",1,"11-100",0,"0",0,"0",0,"0",0,0,"0",0,"0",0,"0",0,"0",0,"0","0","0",4,7
